,id,name,latitude,longitude
0,1000002,VIRGINIA AVE NE @ TODD RD NE,33.782325,-84.355076
1,1000004,COLUMBIA DR @ FLAT SHOALS PKWY,33.69335,-84.259606
2,1000005,GLENDALE RD @ HATTON DR,33.787337,-84.254073
3,1000008,COVINGTON HWY @ HILLVALE RD (W),33.71842,-84.150209
4,1000009,COVINGTON HWY @ HILLVALE RD (W),33.718547,-84.150377
5,1000021,CHAPEL ST @ 7TH STREET,33.786604,-84.256086
6,1000022,BUFFINGTON RD @ FLAT SHOALS RD,33.584341,-84.510192
7,1000025,PANOLA RD @ 2538,33.713823,-84.165562
8,1000027,ALABAMA ST @ BROAD ST (FIVE POINTS STATION),33.753505,-84.391973
9,1000028,PEELER RD @ N PEACHTREE RD,33.935903,-84.294593
10,1000029,CHAMBLEE TUCKER RD@STONECREST CT,33.885597,-84.250238
11,1000031,EXECUTIVE PARK DR NE @ ORTHO LN,33.830004,-84.334324
12,100004,JOSEPH E LOWERY BLVD @ BECKWITH ST SW,33.752569,-84.4176
13,100006,JOSEPH E LOWERY BLVD@PARSONS ST SW,33.751251,-84.417762
14,100008,JOSEPH E LOWERY BLVD @ ASHBY GRV SW,33.750004,-84.417604
15,100010,JOSEPH E LOWERY BLVD @ FAIR ST SW,33.749212,-84.417594
16,100012,JOSEPH E LOWERY BLVD SW @ WESTVIEW DR SW,33.746833,-84.417615
17,100014,JOSEPH E LOWERY BLVD @ SELLS AVE SW,33.745587,-84.417784
18,100016,WEST END AVE SW @ ASHBY ST SW,33.744403,-84.417246
19,100017,WEST END AVE SW @ WELLBORN ST SW,33.744304,-84.415499
20,100022,W END AVE SW @ ASHBY ST SW,33.74457,-84.417367
21,100024,JOSEPH E LOWERY BLVD @ ATLANTA STUDENT MOVEMENT BLVD,33.749024,-84.417337
22,100026,JOSEPH E LOWERY BLVD@PARSONS ST SW,33.75063,-84.417277
23,100028,JOSEPH E LOWERY BLVD@BECKWITH ST SW,33.752027,-84.417322
24,100030,ATLANTA STUDENT MOVEMENT BLVD @ EUHRLEE ST SW,33.749264,-84.416015
25,100032,ATLANTA STUDENT MOVEMENT BLVD @ OGDEN ST SW,33.749236,-84.416809
26,100035,FAIR ST SW @ JOSEPH E LOWERY BLVD,33.748985,-84.418059
27,100036,FAIR ST SW @ ABBOTT ST SW,33.748959,-84.419167
28,100038,FAIR ST SW @ AGNES JONES PL SW,33.748981,-84.420273
29,10004,WINDWARD PKWY @ DEERFIELD PKWY,34.088114,-84.270253
30,100040,FAIR ST SW @ JOSE ST SW,33.74892,-84.421694
31,100042,FAIR ST SW@LAWTON ST SW,33.749088,-84.423135
32,100043,FAIR ST SW@SAINT JOSE ST SW,33.749272,-84.421726
33,100044,ATLANTA STUDENT MOVEMENT BLVD @ EUHARLEE ST SW,33.749192,-84.416048
34,100045,FAIR ST SW@AGNES JONES PL SW,33.749162,-84.420461
35,100046,JOSEPH E LOWERY BLVD@MITCHELL ST SW,33.753318,-84.417466
36,100048,JOSEPH E LOWERY BLVD @ MARTIN L KING JR DR,33.754524,-84.417346
37,100050,MARTIN LUTHER KING J@CHICAMAUGA AVE,33.75369,-84.432088
38,100052,MARTIN LUTHER KING J DR SW@CERRO ST,33.753549,-84.429794
39,100054,MARTIN LUTHER KING J DR SW@BURBANK,33.753443,-84.428174
40,100058,HOLDERNESS ST SW @ FAIR ST SW,33.748933,-84.426351
41,10006,WINDWARD PKWY @ 5530,34.087265,-84.266012
42,100060,FAIR ST SW@HOLDERNESS ST SW,33.749076,-84.426353
43,100061,HOLDERNESS ST SW@WESTVIEW DR SW,33.747532,-84.426611
44,100062,HOLDERNESS ST SW@WESTVIEW DR SW,33.747425,-84.426987
45,100063,WESTVIEW DR SW@LANGHORN ST SW,33.747154,-84.427994
46,100066,WESTVIEW DR SW@ATWOOD ST SW,33.747192,-84.429146
47,100067,WESTVIEW DR SW@HOPKINS ST SW,33.747363,-84.430916
48,100069,WESTVIEW DR SW@CHICAMAUGA AVE SW,33.747379,-84.432101
49,100070,WESTVIEW DR SW @ CHICAMAUGA AVE SW,33.74728,-84.432645
50,100074,LUCILE AVE SW @ JOSEPH E LOWERY BLVD,33.742268,-84.418137
51,100076,LUCILE AVE SW @ PEEPLES ST SW,33.742294,-84.420334
52,100078,LUCILE AVE SW @ LAWTON ST SW,33.742327,-84.422489
53,10008,WINDWARD PKWY @ NORTH POINT PKWY,34.088733,-84.257695
54,100080,LUCILE AVE SW @ LAWTON ST SW,33.742364,-84.423912
55,100082,LUCILE AVE SW @ DARGAN PL SW,33.742378,-84.425133
56,100084,LUCILE AVE SW @ HOPKINS ST SW,33.74237,-84.43048
57,100086,LUCILE AVE SW @ LANGHORN ST SW,33.742336,-84.432297
58,100088,LUCILE AVE SW @ HOPKINS ST SW,33.742174,-84.430404
59,100090,LUCILE AVE SW @ ATWOOD ST SW,33.742262,-84.428855
60,100092,LUCILE AVE SW @ HOLDERNESS ST SW,33.742246,-84.427138
61,100094,LUCILE AVE SW @ DARGAN PL SW,33.742257,-84.424801
62,100096,LUCILE AVE SW @ LAWTON ST SW,33.742213,-84.423366
63,100098,LUCILE AVE SW @ LAWTON ST SW,33.742169,-84.422714
64,10010,WINDWARD PKWY @ NORTH POINT PKWY,34.088603,-84.257107
65,100100,LUCILE AVE SW @ PEEPLES ST SW,33.741464,-84.420484
66,100102,LUCILE AVE SW @ ATWOOD ST SW,33.742346,-84.428771
67,100114,JOSEPH E LOWERY BLVD @ SELLS AVE SW,33.745314,-84.41729
68,100115,JOSEPH E LOWERY BLVD@WESTVIEW DR SW,33.74634,-84.417334
69,100124,MARTIN L KING JR DR NW @ CERRO ST SW,33.753645,-84.42959
70,100126,MARTIN L KING JR DR NW @ BURBANK DR NW,33.753515,-84.428
71,100128,MARTIN LUTHER KING J@STAFFORD ST,33.753444,-84.426522
72,100130,MARTIN L KING JR DR NW @ STAFFORD ST SW,33.753516,-84.426489
73,100132,MARTIN L KING JR DR @ MORRIS BROWN,33.75384,-84.424968
74,100134,MARTIN L KING JR DR NW @ MORRIS BROWN DR SW,33.753893,-84.425011
75,100136,MARTIN LUTHER KING J@HUNTER PL N,33.754395,-84.423827
76,100137,MARTIN LUTHER KING J DR @ WHITEHOUSE DR,33.754709,-84.41994
77,100138,MARTIN L KING JR DR NW @ HUNTER PL NW,33.754431,-84.423892
78,100142,MARTIN L KING JR DR NW @ BOOKER ST NW,33.754772,-84.420311
79,100148,MARTIN L KING JR DR NW @ CHICAMAUGA AVE NW,33.753823,-84.431838
80,100150,MARTIN L KING JR DR NW @ CHAPPELL RD,33.753851,-84.433255
81,100152,FAIR ST SW @ 1ST ST SW,33.748905,-84.425545
82,100154,FAIR ST@FIRST ST,33.749077,-84.425298
83,100160,FAIR ST SW @ LAWTON ST SW,33.74901,-84.42337
84,100162,FAIR ST@ABBOTT ST,33.749191,-84.419426
85,100164,MARTIN LUTHER KING J DR@OLLIE ST,33.754747,-84.421316
86,100166,LUCILE AVE @ HOLDERNESS ST,33.742389,-84.426658
87,100168,FAIR ST SW @ JOSEPH E LOWERY BLVD,33.749074,-84.418167
88,100170,WESTVIEW DR SW @ WESTVIEW PL,33.74744,-84.434656
89,10040,MARTIN L KING JR DR NW @ OLLIE ST NW,33.754809,-84.421186
90,10044,NORTH POINT PKY@900,34.08083,-84.25948
91,10046,NORTH POINT PKY@960,34.078413,-84.260238
92,10054,NORTH POINT PKY @ 960,34.078163,-84.260696
93,10056,NORTH POINT PKY @ WEBB BRIDGE RD,34.076401,-84.260458
94,101002,LEE ST SW @ W END AV SW,33.744253,-84.414009
95,101006,LEE ST SW@NORCROSS ST SW,33.743338,-84.413776
96,101008,W END AVE SW @ WELLBORN ST SW,33.744547,-84.415271
97,101010,PETERS ST SW @ HAYNES ST SW,33.749241,-84.399785
98,101016,ATLANTA STUDENT MOVEMENT BLVD @ WALNUT ST SW,33.749182,-84.406514
99,101022,ATLANTA STUDENT MOVEMENT BLVD @ LAWSHE ST SW,33.749365,-84.411219
100,101024,ATLANTA STUDENT MOVEMENT BLVD @ JAMES P BRAWLEY DR SW,33.749556,-84.412599
101,101026,ATLANTA STUDENT MOVEMENT BLVD @ MILTON ST SW,33.749457,-84.414271
102,101030,PETERS ST SW @ FAIR ST SW,33.748085,-84.401161
103,101036,ATLANTA STUDENT MOVEMENT BLVD @ WALNUT ST SW,33.74902,-84.406578
104,101040,ATLANTA STUDENT MOVEMENT BLVD @ ELM ST SW,33.749191,-84.409325
105,101042,ATLANTA STUDENT MOVEMENT BLVD @ JOHN HOPE DR SW,33.749192,-84.410651
106,101044,ATLANTA STUDENT MOVEMENT BLVD @ JAMES P BRAWLEY DR SW,33.749168,-84.413086
107,101046,ATLANTA STUDENT MOVEMENT BLVD @ MILTON ST SW,33.749146,-84.414597
108,101069,MARTIN L KING JR DR @ JOSEPH E LOWERY BLVD,33.754678,-84.417739
109,101092,WHITEHALL ST SW @ SPRING ST SW,33.74608,-84.399046
110,101096,WHITEHALL ST SW @ TED TURNER DR SW,33.745868,-84.399003
111,101098,WHITEHALL ST SW @ 385,33.745305,-84.400559
112,101100,WHITEHALL ST SW@400,33.745123,-84.400643
113,101104,WHITEHALL ST SW @ WHITEHALL TERR SW,33.744147,-84.40299
114,101108,MCDANIEL ST SW @ FULTON ST SW,33.741302,-84.402942
115,101110,WHITEHALL ST SW@WHITEHALL TER SW,33.744002,-84.402927
116,101126,PETERS ST SW @ HAYNES ST SW,33.749075,-84.39975
117,101133,MARTIN L KING JR DR NW @ PASCHAL BLVD SW,33.754779,-84.414293
118,101135,NORTHSIDE DR @ LARKIN ST,33.748055,-84.405154
119,101137,NORTHSIDE DR SW @ GREENSFERRY AVE SW,33.746084,-84.406794
120,101139,MARTIN L KING JR DR @ PASCHAL BLVD SW,33.754609,-84.414402
121,101144,MARTIN L KING JR DR @ SUNSET AVE,33.754506,-84.410251
122,101156,NORTHSIDE DR SW @ MITCHELL ST SW,33.753928,-84.402845
123,101162,NORTHSIDE DR SW @ CHAPEL ST SW,33.750867,-84.403255
124,101165,NORTHSIDE DR SW @ ATLANTA STUDENT MOVEMENT BLVD SW,33.749396,-84.404349
125,101166,NORTHSIDE DR SW @ NELSON ST SW,33.750679,-84.403211
126,101168,MARTIN L KING JR DR @ JAMES P BRAWLEY  DR SW,33.754673,-84.412825
127,10134,ATLANTA STUDENT MOVEMENT BLVD @ NORTHSIDE DR SW,33.748929,-84.404936
128,10142,DEERFIELD PKWY @ MORRIS RD,34.090815,-84.27003
129,101446,MARTIN L KING JR DR @ GRIFFIN ST,33.754536,-84.411523
130,101448,MARTIN L KING JR DR NW @ SUNSET AVE NW,33.754738,-84.409923
131,10146,WINDWARD PKWY @ JORDAN CT,34.092278,-84.276484
132,101460,MCDANIEL ST SW @ WHITEHALL ST SW,33.743458,-84.40377
133,101464,MARTIN L KING JR DR NW @ JAMES P BRAWLEY DR NW,33.754736,-84.41263
134,101466,MARTIN L KING JR DR NW @ JOSEPH E LOWERY BLVD NW,33.754759,-84.417391
135,101468,W END AVE @ LEE ST,33.744607,-84.414342
136,10148,SR 9 @ WINDWARD PKWY,34.09459,-84.277967
137,10150,N MAIN ST @ COGBURN RD,34.092294,-84.284189
138,10168,N MAIN ST @ 684,34.092137,-84.288496
139,10170,N MAIN ST @ WATER OAK PL,34.091927,-84.288615
140,10172,DEERFIELD PKWY @ MORRIS RD,34.089933,-84.269247
141,10174,DEERFIELD PKWY @ TWO VERIZON PL,34.09337,-84.270926
142,10176,DEERFIELD PKWY @ THREE VERIZON PL,34.09548,-84.267954
143,10186,N MAIN ST @ WINDWARD PKY W,34.093963,-84.279531
144,10188,OLD MILTON PKY @ BRIDGE POINTE DR,34.06256,-84.24747
145,102005,MEMORIAL DR SE @ CAPITOL AVE,33.746845,-84.386727
146,102007,MEMORIAL DR SE @ CONNALLY ST SE,33.746833,-84.381564
147,102009,MEMORIAL DR SE @ HILL ST SE,33.746792,-84.378882
148,102011,HILL ST SE @ WOODWARD AVE SE,33.745662,-84.379324
149,102022,PEACHTREE ST SW @ MITCHELL ST SW,33.750787,-84.393057
150,102026,PRYOR ST SW@MEMORIAL DR SW,33.747202,-84.39437
151,102028,PRYOR ST SW @ GARNETT ST SW,33.748089,-84.393686
152,102030,PRYOR ST SW @ TRINITY AVE SW,33.74945,-84.392775
153,102032,PRYOR ST @ MARTIN L KING JR DR,33.751593,-84.391066
154,102042,DECATUR ST SE @ PEACHTREE CENTER AVE,33.753105,-84.38757
155,102044,DECATUR ST SE @ COLLINS ST SE,33.7523,-84.386449
156,102046,DECATUR ST @ PIEDMONT AVE,33.75143,-84.384945
157,102052,PRYOR ST SW@ALICE ST SW,33.742933,-84.39454
158,102053,PRYOR ST SW@FULTON ST SW,33.74202,-84.39455
159,102054,CENTRAL AVE SW @ ALICE ST SW,33.742935,-84.393322
160,102056,CENTRAL AVE SW @ PULLIAM ST SW,33.747725,-84.392111
161,102060,CENTRAL AVE SW @ MITCHELL ST SW,33.749512,-84.390693
162,102062,MARTIN LUTHER KING J DR SW @ PRYOR ST,33.75141,-84.39075
163,102074,FORSYTH ST SW @ TRINITY AVE SW,33.750585,-84.395177
164,102078,TRINITY AVE SW @ TED TURNER DR SW,33.750513,-84.396264
165,102110,WINDSOR ST SW@EUGENIA ST SW,33.743068,-84.398382
166,102112,WINDSOR ST SW@FULTON ST SW,33.74199,-84.39838
167,10212,N MAIN ST @ HENDERSON PKWY,34.092071,-84.285269
168,102124,AUBURN AVE NE @ PIEDMONT AVE NE,33.755507,-84.382255
169,10214,N MAIN ST @ CANTON ST,34.088795,-84.29524
170,102148,MITCHELL ST SW @ PRYOR ST SW,33.750329,-84.392066
171,102152,MARTIN L KING J DR @ WASHINGTON ST SW,33.750043,-84.388393
172,102156,MARTIN L KING JR DR SW @ PEACHTREE ST,33.751932,-84.391726
173,102170,DECATUR ST SE @ PIEDMONT AVE SE,33.75154,-84.385666
174,102172,DECATUR ST SE @ BELL ST SE,33.749797,-84.380316
175,102173,DECATUR ST SE @ JESSE HILL JR DR SE,33.7506,-84.384285
176,102174,DECATUR ST SE @ PRATT ST SE,33.749894,-84.382914
177,102178,EDGEWOOD AVE SE @ COURTLAND ST SE,33.754539,-84.38419
178,10218,OLD MILTON PKWY @ BROOKSIDE PKY,34.064694,-84.253908
179,102180,EDGEWOOD AVE @ PEACHTREE CENTER AVE,33.754513,-84.386169
180,10220,BROOKSIDE PKWY @ 3705,34.06235,-84.2544
181,10222,BROOKSIDE PKWY @ 3775,34.061248,-84.252481
182,102222,WINDSOR ST SW @ EUGENIA ST SW,33.743098,-84.398064
183,102224,WINDSOR ST SW @ FULTON ST SW,33.74169,-84.39812
184,102226,MARIETTA ST NW @ BROAD ST (FIVE POINTS STATION),33.754992,-84.390659
185,102228,DECATUR ST @ KIMBALL WAY,33.753597,-84.388581
186,102248,ALABAMA ST @ PEACHTREE ST (FIVE POINTS STATION),33.753183,-84.391353
187,102253,CAPITOL AVE @ MEMORIAL DR,33.746281,-84.387703
188,102262,MITCHELL ST SW @ CENTRAL AVE SW,33.74963,-84.390687
189,102274,ALABAMA ST @ FORSYTH ST (FIVE POINTS STATION),33.753809,-84.392419
190,102282,DECATUR ST SE @ COLLINS ST SE,33.752282,-84.386602
191,102294,FORSYTH ST @ MARTIN L KING JR DR,33.752547,-84.393592
192,102296,FORSYTH ST SW @ MITCHELL ST SW,33.751571,-84.394319
193,102298,AUBURN AVE @ EQUITABLE PL NE,33.755584,-84.387626
194,102308,PEACHTREE ST @ DECATUR ST,33.754203,-84.389813
195,102310,PEACHTREE ST NE @ EDGEWOOD AVE SE,33.754637,-84.389637
196,10232,OLD MILTON PKWY @ ROCKBERRY LN,34.061439,-84.244415
197,10234,OLD MILTON PKWY @ COTTON CREEK ENTRY,34.064854,-84.253526
198,10238,OLD MILTON PKWY @ 3502,34.066705,-84.258072
199,10244,NORTH POINT PKY @ 500,34.085357,-84.257443
200,10248,WINDWARD PKWY @ WESTSIDE PKWY,34.087517,-84.269008
201,10250,MORRIS RD @ WEBB RD,34.096344,-84.260561
202,10252,MORRIS RD@13010,34.094303,-84.262563
203,102526,BELL ST SE @ PRATT ST SE,33.752715,-84.379623
204,102530,DECATUR ST @ 263,33.749743,-84.381088
205,102534,MITCHELL ST SW @ PEACHTREE ST,33.750977,-84.393194
206,10254,OLD MILTON PKWY @ PARK BRIDGE PKWY,34.061026,-84.242859
207,102540,WALL ST @ PRYOR ST,33.753247,-84.389258
208,102544,PRYOR ST@RAWSON ST,33.744606,-84.39452
209,102546,CENTRAL AVE@PULLIAM ST,33.743984,-84.393218
210,102554,TED TURNER DR SW @ BROTHERTON ST SW,33.749164,-84.398123
211,102558,AUBURN AVE @ COURTLAND ST,33.755524,-84.384017
212,10256,WINDWARD PKWY @ N MAIN ST,34.093579,-84.278328
213,10266,WINDWARD PARK & RIDE,34.085992,-84.260559
214,10270,MORRIS RD @ 12395,34.081629,-84.261662
215,10272,WINDWARD PKWY @ 5555,34.087024,-84.265427
216,10274,DEERFIELD PKWY @ WEBB RD,34.097509,-84.264371
217,10276,MORRIS RD @ ONE VERIZON PL,34.091014,-84.266497
218,103022,MEMORIAL DR SE @ CONNALLY ST SE,33.746896,-84.381347
219,103024,MEMORIAL DR SE @ MARTIN ST SE,33.74694,-84.383749
220,103026,MEMORIAL DR SE @ FRASER ST SE,33.746965,-84.386347
221,103032,JACKSON ST SE @ LUCY ST,33.752351,-84.374122
222,103034,JACKSON ST SE @ DECATUR ST SE,33.750722,-84.373631
223,103052,AUBURN AVE NE @ JESSE HILL JR DR NE,33.755472,-84.379962
224,103060,BOULEVARD NE @ OLD WHEAT ST NE,33.755851,-84.37208
225,103083,HILL ST SE @ WOODWARD AVE SE,33.745528,-84.379248
226,103090,MEMORIAL DR SE@POWELL ST SE,33.746697,-84.365607
227,103092,MEMORIAL DR SE@BEREAN AVE SE,33.746697,-84.366531
228,103094,MEMORIAL DR SE@CAMERON ST SE,33.746625,-84.365226
229,103095,MEMORIAL DR SE@BOULEVARD SE,33.746812,-84.36802
230,103097,MEMORIAL DR SE@BEREAN AVE SE,33.7466,-84.366961
231,103098,MEMORIAL DR SE@BOULEVARD  SE,33.746669,-84.368139
232,103108,DECATUR ST SE @ HILL ST,33.749681,-84.37974
233,103130,MARIETTA ST NW @ FAIRLIE ST NW,33.755725,-84.391431
234,103134,MARIETTA ST NW @ PEACHTREE ST,33.754393,-84.390071
235,103138,DECATUR ST SE @ CENTRAL AVE SW,33.75306,-84.3877
236,103162,AUBURN AVE NE @ HILLIARD ST NE,33.755447,-84.376613
237,103168,MEMORIAL DR@ PARK AVE,33.746758,-84.37002
238,103169,MEMORIAL DR SE @ HILL ST SE,33.746888,-84.379162
239,103190,JACKSON ST SE @ TODD ST SE,33.751438,-84.373643
240,103191,JACKSON ST SE @ GARTRELL ST SE,33.752798,-84.374187
241,103193,JACKSON ST SE @ CHAMBERLAIN ST SE,33.753756,-84.374264
242,103196,AUBURN AVE @ WILLIAM H BORDERS SR DR,33.755465,-84.375167
243,103198,MEMORIAL DR @ GRANT ST SE,33.746729,-84.375944
244,103200,GRANT ST @ MEMORIAL DR,33.747015,-84.376695
245,103202,MEMORIAL DR@CHEROKEE AVE,33.746719,-84.373539
246,103900,KING MEMORIAL STATION,33.749978,-84.375881
247,104012,MORELAND AVE SE @ SANDERS AVE SE,33.741948,-84.349267
248,104013,MORELAND AVE SE @ GLENWOOD AVE,33.740623,-84.349403
249,104048,MEMORIAL DR SE @ MORELAND AVE SE,33.747641,-84.348541
250,104050,MEMORIAL DR SE @ MORELAND AVE SE,33.74757,-84.348269
251,104052,MEMORIAL DR SE@FLAT SHOALS AVE SE,33.747425,-84.350372
252,104054,MEMORIAL DR SE@HOWELL DR SE,33.747238,-84.350682
253,104056,MEMORIAL DR SE@WILBUR AVE SE,33.747028,-84.352554
254,104058,MEMORIAL DR SE@WILBUR AVE SE,33.746651,-84.353043
255,104060,MEMORIAL DR SE@STOVALL ST SE,33.746696,-84.354233
256,104062,MEMORIAL DR SE@STOVALL ST SE,33.746346,-84.354568
257,104064,MEMORIAL DR SE @ GIBSON ST SE,33.746467,-84.355378
258,104066,MEMORIAL DR SE@HOLTZCLAW ST SE,33.746719,-84.356575
259,104068,MEMORIAL DR SE @ BILL KENNEDY WAY SE,33.746645,-84.358023
260,104070,MEMORIAL DR SE @ BILL KENNEDY WAY,33.746556,-84.358497
261,104076,MEMORIAL DR SE@PEARL ST SE,33.746653,-84.362193
262,104078,MEMORIAL DR SE @ PEARL ST SE,33.746591,-84.361791
263,104436,MEMORIAL DR SE@VENICE DR,33.747217,-84.286047
264,105002,FLAT SHOALS AVE SE @ MAY AVE SE,33.739058,-84.344049
265,105004,FLAT SHOALS AVE SE @ MILTON PL SE,33.736149,-84.341777
266,105006,FLAT SHOALS AVE SE @ EAST SIDE AVE,33.733852,-84.34021
267,105016,FLAT SHOALS RD SE@LEAH LN SE,33.729303,-84.328669
268,105018,FLAT SHOALS RD SE@1909,33.727647,-84.325332
269,105038,GLENWOOD AVE SE@MAYNARD TER SE,33.739963,-84.334886
270,105040,GLENWOOD AVE SE@CLIFTON ST SE,33.739919,-84.33231
271,105042,GLENWOOD AVE SE@WINTHROP DR SE,33.739874,-84.330647
272,105044,GLENWOOD AVE SE@HOWARD ST SE,33.73968,-84.3264
273,105074,GLENWOOD AVE SE @ WINTHROP DR SE,33.739928,-84.330071
274,105075,GLENWOOD AVE SE @ CLIFTON ST SE,33.73999,-84.33256
275,105076,GLENWOOD AVE SE @ MAYNARD TER SE,33.740035,-84.334778
276,105094,FLAT SHOALS RD SE @ 1930,33.72776,-84.325432
277,105096,FLAT SHOALS RD SE@HILLBURN DR SE,33.728766,-84.326887
278,105098,FLAT SHOALS RD SE@LEAH LN SE,33.729249,-84.32831
279,105107,FLAT SHOALS RD SE@HILLBURN DR SE,33.728712,-84.327234
280,105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,33.733804,-84.339994
281,105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,33.736749,-84.342005
282,105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,33.737617,-84.342476
283,105124,BOULDERCREST DR SE @ PIPER CIR SE,33.72686,-84.33315
284,105126,BOULDERCREST DR SE @ STALLINGS AVE SE,33.727843,-84.333635
285,105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,33.730708,-84.336396
286,105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,33.738065,-84.342842
287,105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,33.731236,-84.337211
288,105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,33.72995,-84.335724
289,105161,BOULDERCREST DR SE @ WINFIELD AVE SE,33.72902,-84.33418
290,105162,BOULDERCREST DR SE @ BLACK OAK DR SE,33.72911,-84.3345
291,105164,BOULDERCREST DR SE @ STALLINGS AVE SE,33.727795,-84.333918
292,105166,BOULDERCREST DR SE @ WILLOW PL SE,33.72709,-84.33357
293,105172,HOSEA L WILLIAMS DR @ LAKEVIEW DR NE,33.751125,-84.314222
294,105174,HOSEA L WILLIAMS DR NE @ ROCKYFORD RD NE,33.751144,-84.316101
295,105176,HOSEA L WILLIAMS DR NE @ BATES AVE NE,33.751144,-84.31739
296,105178,HOSEA L WILLIAMS DR NE @ BRANHAM ST NE,33.751161,-84.318723
297,105180,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,33.751171,-84.320145
298,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,33.751175,-84.321533
299,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,33.75272,-84.324722
300,105186,HOSEA L WILLIAMS DR @ WARREN ST NE,33.753239,-84.325806
301,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,33.75339,-84.329028
302,105190,HOSEA L WILLIAMS DR NE @ CLAY ST NE,33.75339,-84.330333
303,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,33.753399,-84.331616
304,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,33.753408,-84.333007
305,105196,HOSEA L WILLIAMS DR @ WOODBINE AVE,33.753417,-84.334573
306,105198,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,33.753443,-84.337573
307,105200,HOSEA L WILLIAMS DR SE @ MAYSON AVE,33.753443,-84.338497
308,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,33.751984,-84.323425
309,105210,MEMORIAL DR SE@TRENTON ST SE,33.747552,-84.345855
310,105212,MEMORIAL DR SE@HAAS AVE SE,33.747535,-84.344388
311,105214,MEMORIAL DR SE@PATTERSON AVE SE,33.747535,-84.343247
312,105216,MEMORIAL DR SE@MEMORIAL TER SE,33.747535,-84.342344
313,105218,MEMORIAL DR SE@DOUGLAS ST SE,33.747313,-84.319886
314,105220,MEMORIAL DR SE@2154,33.747295,-84.317255
315,105222,MEMORIAL DR SE @ WATSON CIR,33.747294,-84.315429
316,105226,MEMORIAL DR SE @ DIXIE ST SE,33.747464,-84.335137
317,105228,MEMORIAL DR SE @ WILKINSON DR SE,33.747447,-84.328539
318,105232,MEMORIAL DR SE @ CLIFTON ST SE,33.747524,-84.331581
319,105234,MEMORIAL DR SE @ WYMAN ST SE,33.747627,-84.332749
320,105236,MEMORIAL DR SE @ DIXIE ST SE,33.747545,-84.3358
321,105238,MEMORIAL DR SE@1560,33.747635,-84.337524
322,105240,MEMORIAL DR SE@LAMON AVE SE,33.747555,-84.338493
323,105242,MEMORIAL DR SE@EASTSIDE AVE SE,33.747654,-84.339737
324,105246,MEMORIAL DR SE@PATTERSON AVE SE,33.747643,-84.343185
325,105248,MEMORIAL DR SE@HAAS AVE SE,33.747612,-84.344353
326,105250,MEMORIAL DR SE@DAHLGREEN ST SE,33.747612,-84.345329
327,105251,GLENWOOD AVE SE@TERRY MILL RD SE,33.739668,-84.322115
328,105252,GLENWOOD AVE SE@LOMITA RD,33.73991,-84.320637
329,105254,GLENWOOD AVE SE@LOMITA RD SE,33.740017,-84.320694
330,105260,GLENWOOD AVE SE @ EVA DAVIS WAY,33.740002,-84.314038
331,105264,GLENWOOD AVE SE @ EVA DAVIS WAY,33.740196,-84.313865
332,105302,LA FRANCE ST @ WHITEFOORD AVE,33.760443,-84.342532
333,105339,MEMORIAL DR SE @ S HOWARD ST,33.747402,-84.32356
334,105349,GLENWOOD AVE SE @ HOWARD ST SE,33.739838,-84.326354
335,105372,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,33.753372,-84.337649
336,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,33.753345,-84.334692
337,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,33.753345,-84.33317
338,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,33.753328,-84.331583
339,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,33.753328,-84.33042
340,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,33.753319,-84.329268
341,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,33.753301,-84.326561
342,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,33.752415,-84.324343
343,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,33.751466,-84.322854
344,105390,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,33.75109,-84.320669
345,105392,HOSEA L WILLIAMS DR NE @ BATES AVE SE,33.751072,-84.317701
346,105394,HOSEA L WILLIAMS DR @ ROCKYFORD RD SE,33.751061,-84.316641
347,105396,HOSEA L WILLIAMS DR NE @ LAKEVIEW DR SE,33.751036,-84.31432
348,105410,MEMORIAL DR SE@1422,33.747517,-84.341214
349,105412,MEMORIAL DR SE@EASTSIDE AVE SE,33.747518,-84.339703
